DAVID PHILLIPS & PARTNERS,HO,202 Stanley RoadL20 3EP,0151 922 5525
DAVID PHILLIPS & PARTNERS,BRN,268 Stanley RoadL20 3ER,0151 933 5525
DAVID PHILLIPS & PARTNERS,BRN,72 Wimpole StreetW1G 9RP,020 7486 5525
DAVID PHILLIPS & PARTNERS,BRN,Second FloorL2 0NB,0151 236 3331
DAVID PHILLIPS & PARTNERS,BRN,319a High RoadRM6 6AX,020 8597 5557
DAVID PHILLIPS & PARTNERS,BRN,1st FloorBB9 7JS,01282 606 443
DAVID PHILLIPS & PARTNERS,BRN,130 High StreetHA3 7AL,020 8861 3800
DAVID PHILLIPS & PARTNERS,BRN,120 Cornwall BuildingsB3 3QR,0844 845 5525
DAVID PHILLIPS & PARTNERS,BRN,219A  Block PSE18 6PF,020 8597 5557
DAVID PHILLIPS & PARTNERS (INCORPORATING AZIZ PHILLIPS),BRN,5A High LaneM21 9DJ,O161 860 7354
DAVID PORTER & CO,HO,29 Bishop LaneHU1 1PA,01482 325863
DAVID ROBERTS & COMPANY,HO,96-98 Victoria RoadCH45 2JF,0151 639 9595
DAVID SMALL,HO,Crown PassageRG17 0NF,01488 680701
DAVID STINSON & CO,HO,Ditton LodgeME20 6DB,01622 711300
DAVID T LEIGH LIMITED,HO,18 Rectory PlaceLE11 1UU,01509 268 931
DAVID TAGG & CO,HO,119 Harwood RoadSW6 4QL,0207 7360999
DAVID TAGG & CO,BRN,130-132 New Kings RoadSW6 4LZ,020 7610 6676
DAVID VAUGHAN-BIRCH LIMITED,HO,Cleggs SolicitorsNG11 7DD,0115 9775877
DAVID VLAHOS SOLICITORS,HO,64 KnightsbridgeSW1X 7JF,020 7590 3175
DAVID WYLD & CO,HO,Fleet HouseEC4V 6AL,+44 (0) 20 7583 7920
DAVIDSON LARGE LLP,HO,Royal HouseHG1 1EP,01423 727272
DAVIDSON WEBBER LEGAL SERVICES LIMITED,HO,Royal HouseHG1 1EP,01423 727272
DAVIES & CO,HO,31 Beaumont RoadB30 2EA,0121 288 4022
DAVIES & COMPANY,HO,Central HouseSK1 3TA,0161 355 5500
DAVIES & DAVIES ASSOCIATES LIMITED,HO,4 Beadnell CloseOX16 9AQ,0800 840 4025
DAVIES & DAVIES ASSOCIATES LIMITED,BRN,14 Anning StreetEC2A 3LQ,0800 840 4025
DAVIES AND PARTNERS,HO,Rowan HouseGL4 3RT,01452 612345
DAVIES AND PARTNERS,BRN,135 Aztec WestBS32 4UB,01454  619619
DAVIES AND PARTNERS,BRN,Latham HouseB1 2AJ,0121 616 4450
DAVIES ARNOLD COOPER LATIN LIMITED,HO,6-8 Bouverie StreetEC4Y 8DD,0207 936 2222
DAVIES ARNOLD COOPER LLP,HO,6-8 Bouverie StreetEC4Y 8DD,0207 936 2222
DAVIES ARNOLD COOPER LLP,BRN,85 Gracechurch StreetEC3V 0AA,0207 936 2222
DAVIES ARNOLD COOPER LLP,BRN,60 Fountain StreetM2 2FE,0161 839 8396
DAVIES BATTERSBY LIMITED,HO,St. Michaels RectoryEC3V 9DS,020 7621 1090
DAVIES JOHNSON & CO,HO,Old Harbour OfficePL4 0ES,01752 226020
DAVIES MORGANTE LAW LIMITED,HO,10 The BroadwaySW19 1RF,0208 944 7700
DAVIES MURRAY-WHITE & CO,HO,1 Mansell StreetCV37 6NR,01789 295544
DAVIES SOLICITORS LIMITED,HO,30 Woollards LaneCB22 5LZ,01223 842211
DAVIS & CO,HO,St. Michaels RectoryEC3V 9DS,020 7621 1091
DAVIS & CO,HO,Misbourne HouseHP7 0DD,01494 787587
DAVIS & CO (SOLICITORS) LIMITED,HO,27 Old Gloucester StreetWC1N 3XX,0208 123 6373
DAVIS BLANK FURNISS,HO,Church HouseM3 2QJ,0161 832 3304
DAVIS BLANK FURNISS,BRN,10 Ellison StreetSK13 8BZ,01457 860606
DAVIS DAVIDSON,HO,Tower HouseHU17 8AZ,01482 881278
DAVIS PONCIA PARTNERSHIP,HO,St. Michaels RectoryEC3V 9DS,020 7621 1997
DAVIS SIMMONDS DONAGHEY,HO,5 High StreetME7 1BE,01634 852700
DAVIS WOOD,HO,884 Fishponds RoadBS16 3XB,0117 965 3504
DAVIS-LAW ASSOCIATES,HO,Bishops HouseSL9 9HE,01753 888 776
DAVISONS,HO,Sycamore HouseB15 1TH,0121 685 1234
DAVISONS,BRN,1841 Pershore RoadB30 3DJ,0121 685 1255
DAVISONS,BRN,254 Lichfield RoadB74 2UH,0121 323 2525
DAVISONS,BRN,63-65 Beckbury RoadB29 5HS,0121 685 1248
DAVISONS SOLICITORS INTERMEDIARY SERVICES,BRN,Sycamore HouseB15 1TH,0871 277 7151
DAVITT JONES BOULD LIMITED,HO,15 The CrescentTA1 4EB,01823 279279
DAVY BAL SOLICITORS LIMITED,HO,Three BroadwayB15 1BQ,0844 277 0800
DAWSON CORNWELL,HO,15 Red Lion SquareWC1R 4QT,020 7242 2556
DAWSON HART,HO,The Old Grammar SchoolTN22 1BH,01825 762281
DAWSON MASON & CARR,HO,69 High StreetGU1 3DY,01483 576169
DAWSON MASON & CARR,BRN,The Old Hop KilnGU9 7HX,01252 725771
DAWSONS LLP,HO,2 New SquareWC2A 3RZ,020 7421 4800
DAYBELLS LLP,HO,43-45 BroadwayE15 4BL,020 8555 4321
DAYSPARKES,HO,Ground Floor (West)WC1R 5JQ,0207 242 8018
DB LAW,HO,13 Chapel StreetTR14 8EJ,01209 712428
DB LAW,BRN,3a Alverton StreetTR18 2QH,01736 364261
DB LAW,BRN,5 The MoorTR11 3UF,01326 211609
DB LAW,BRN,PoldhuTR26 1RR,01736 793883
DBL TALBOTS LLP,HO,63 Market StreetDY8 1AQ,01384 445850
DBL TALBOTS LLP,BRN,Denning HouseWV2 4DP,01902 427 561
DBL TALBOTS LLP,BRN,2 Station RoadWV8 1BX,01902 843 427
DBL TALBOTS LLP,BRN,195 Wolverhampton StreetDY1 1JW,01384 459551
DBP LAW SOLICITORS,HO,Kingbury HouseNW9 8UA,020 8200 2356
DC KAYE SOLICITORS LIMITED,HO,Old Bank ChambersHP16 0PW,01494 862226
DC KAYE SOLICITORS LIMITED,BRN,10a High StreetHP22 6EA,01296 620443
DE CRUZ SOLICITORS,HO,1 Green StreetW1K 6RG,0207 493 4265
DE MARCO HUNTER SOLICITORS,HO,Number ThreeCV3 4FJ,024 7621 4440
DEAN MANSON SOLICITORS,HO,243-245 Mitcham RoadSW17 9JQ,020 8767 5000
DEAN MARSH & CO,HO,73a Middle StreetBN1 1AL,01273 823 770
DEAN THOMAS & CO,HO,Clumber ChambersS80 1HU,01909 500511
DEAN THOMAS & CO,BRN,31 Mill StreetS43 4JN,01246 810050
DEAN THOMAS & CO,BRN,18 Grove StreetDN22 6JS,01777 703100
DEAN WILSON LAING,HO,96 Church StreetBN1 1UJ,01273 327241
DEBENHAMS OTTAWAY,HO,Ivy HouseAL1 3EW,01727 837161
DEBENHAMS OTTAWAY,BRN,48 Watling StreetWD7 7NN,01923 857 171
DEBEVOISE & PLIMPTON LLP,HO,Tower 42EC2N 1HQ,020 7786 9000
DEBORAH HUTCHINSON LIMITED,HO,Pearl Assurance HouseNG1 6BX,0115 947 6651
DECCAN PRIME SOLICITORS,HO,79 College RoadHA1 1BD,
DECHERT,HO,160 Queen Victoria StreetEC4V 4QQ,020 7184 7000
DECHERT,HO,160 Queen Victoria StreetEC4V 4QQ,020 7184 7000
DECHERT (PARIS) LLP,HO,160 Queen Victoria StreetEC4V 4QQ,+44 (0) 20 7184 7000
DECHERT LLP,HO,Times SquareEC4V 4QQ,020 7184 7000
DELANO MCEVOY,HO,3 St. Marys TerraceGU1 3TZ,01483 562434
DENISON TILL,HO,Stamford HouseYO1 9PP,01904 611411
DENNIS BROWN SOLICITORS,HO,The WillowsCO4 5BN,01206 505060
DENNISON GREER SOLICITORS,HO,Castlefield HouseM3 4SB,0845 807 7788
DENNISS MATTHEWS,HO,145 Anerley RoadSE20 8EF,020 8778 7301
DENNISS MATTHEWS,BRN,51-52 St. John's SquareEC1V 4NH,0207 336 8900
DENTON WILDE SAPTE & CO,HO,One Fleet PlaceEC4M 7WS,0207 242 1212
DENTON WILDE SAPTE LLP,HO,One Fleet PlaceEC4M 7WS,020 7246 7000
DENTON WILDE SAPTE LLP,BRN,5 Chancery LaneEC4A 1BU,
DENTON WILDE SAPTE LLP,BRN,The PinnacleMK9 1FE,
DENTON WILDE SAPTE LLP,BRN,124 Chancery LaneWC2A 1PT,
DERYOOK SOLICITORS,HO,45 Beech StreetEC2Y 8AD,020 7953 9766
DESOR & CO,HO,768 Uxbridge RoadUB4 0RU,2085690708
DEVEREAUX SOLICITORS,HO,Oldebourne HouseWC2A 1JE,020 7242 7766
DEVERS & CO SOLICITORS,HO,Devers HouseLS25 9AS,01977 783 363
DEVINE & CO SOLICITORS,HO,13 Chester RoadCH65 9BE,0151 356 2009
DEVONSHIRES,HO,30 Finsbury CircusEC2M 7DT,020 7628 7576
DEWEY & LEBOEUF,HO,1 Minster CourtEC3R 7YL,020 7459 5000
DFA LAW LLP,HO,2 Waterside WayNN4 7XD,01604 609560
DFA LAW LLP,BRN,6/8 Cheyne WalkNN1 5PT,01604 609560
DIBBENS,HO,3 West BoroughBH21 1LU,01202 882456
DICKINS HOPGOOD CHIDLEY LLP,HO,The Old School HouseRG17 0NF,01488 683555
DICKINS SHIEBERT LIMITED,HO,Matthew HouseEN6 5AW,01707 851100
DICKINSON & CO,HO,34 Broad StreetPE9 1PJ,01780 752581
DICKINSON DEES (NOMINEES) LIMITED,HO,St. Anns WharfNE1 3DX,
DICKINSON DEES (TRUST CORPORATION) LIMITED,HO,St. Anns WharfNE1 3DX,
DICKINSON DEES LLP,HO,St. Anns WharfNE1 3DX,0191 279 9000
DICKINSON DEES LLP,BRN,Camden HouseTS17 6QY,01642 631700
DICKINSON DEES LLP,BRN,One TrinityNE1 2HF,0191 279 9000
DICKINSON DEES LLP,BRN,The Chocolate WorksYO23 1DE,01904 612233
DICKINSON DEES LLP,BRN,Gate HouseEC4M 7LG,0844 984 1500
DICKINSON MANSER,HO,5 Parkstone RoadBH15 2NL,01202 673071
DICKINSON MANSER,BRN,219-221 Lower Blandford RoadBH18 8DH,01202 692308
DICKINSON PARKER HILL,HO,22 Derby StreetL39 2BZ,01695 574201
DICKINSON WOOD,HO,28 South ParadeDN1 2DJ,01302 329504
DICKINSONS,HO,24 Park RoadFY8 1PA,01253 781010
DIXON & TEMPLETON,HO,43 High StreetSP6 1AU,01425 652194
DIXON & TEMPLETON,BRN,1 Peddlars WalkBH24 1EZ,1425476231
DIXON WARD,HO,16 The GreenTW9 1QD,020 8940 4051
DIXON WARD,BRN,Gate HouseTW10 5LE,020 8546 0225
DKLM LLP,HO,City HouseEC1V 9PE,020 7549 7888
DL LEGAL LLP,HO,Rahere HouseN13 4JR,0845 456 9800
DLA PIPER INTERNATIONAL LLP,HO,3 Noble StreetEC2V 7EE,08700 111 111
DLA PIPER UK LLP,HO,3 Noble StreetEC2V 7EE,08700 111 111
DLA PIPER UK LLP,BRN,1 St Paul's PlaceS1 2JX,08700 111 111
DLA PIPER UK LLP,BRN,Princes ExchangeLS1 4BY,+44 (0) 8700 111 111
DLA PIPER UK LLP,BRN,Victoria Square HouseB2 4DL,08700 111 111
DLA PIPER UK LLP,BRN,Seventh FloorL2 0NH,08700 111 111
DLA PIPER UK LLP,BRN,101 Barbirolli SquareM2 3DL,08700 111 111
DLA PIPER UK LLP,BRN,Carlton HouseM2 5PE,08700 111 111
DM LAW CHAMBERS,HO,6 The BroadwayHA9 8JT,0208 908 5566
DMB LAW,HO,144-146 St. Johns HillTN13 3PF,01732 228800
DMH STALLARD LLP,HO,100 Queens RoadBN1 3YB,01273 329833
DMH STALLARD LLP,BRN,Gainsborough HouseRH11 7FZ,01293 605000
DMH STALLARD LLP,BRN,6 New Street SquareEC4A 3BF,0207 822 1500
DMH TRUSTEES LTD,HO,100 Queens RoadBN1 3YB,01273 329833
DMH TRUSTEES LTD,BRN,Gainborough HouseRH11 7PZ,01293 605000
DMH TRUSTEES LTD,BRN,6 New Street SquareEC4A 3BF,0207 423 1000
DODD LEWIS SOLICITORS,HO,18 Tranquil ValeSE3 0AZ,0208 852 1255
DOLLMAN & PRITCHARD,HO,8 The SquareCR3 6XS,01883 347823
DOMINIC GOWARD & CO,HO,4 Market StreetME13 7AH,01795 529025
DOMINIC HIRST & CO SOLICITORS,HO,PO BOX 697HG1 9LL,01423 701527
DONALD PEEL LIMITED,HO,84 Friar LaneNG1 6ED,0115 9888777
DONALD RACE & NEWTON,HO,4 Nicholas StreetBB11 2AG,01282 433 241
DONALD RACE & NEWTON,BRN,25-27 Carr RoadBB9 7JZ,01282 615301
DONALD RACE & NEWTON,BRN,59 Albert RoadBB8 0BX,01282 864 500
DONALD RACE & NEWTON,BRN,5-7 Hargreaves StreetBB11 1EN,01282 433241
DONNELLY MCARDLE ADAMSON,HO,26 Frederick StreetSR1 1LT,0191 5109911
DONNELLY MCARDLE ADAMSON,BRN,15 Norfolk StreetSR1 1EA,0191 5143020
DONNELLY MCARDLE ADAMSON,BRN,155 York RoadTS26 9EQ,01429 274732
DONNELLY MCARDLE ADAMSON,BRN,9-11 Burnhope WaySR8 1BT,0191 5863581
DONNELLY MCARDLE ADAMSON,BRN,Unit 115TS18 1DW,01642 345150
DONNELLY MCARDLE ADAMSON,BRN,56 Duke StreetDL3 7AN,01325 482299
DONNS LLP,HO,The ObservatoryM60 1DZ,0161 834 3311
DORADE LIMITED,HO,1 Broadstone HouseTQ6 9NR,01803 835 187
DORIANS,HO,Wyvern ChambersDE21 6BF,01332 680580
DORMAN JOSEPH WACHTEL,HO,57 Mansell StreetE1 8AN,020 7680 6300
DORSEY & WHITNEY (EUROPE) LLP,HO,21 Wilson StreetEC2M 2TD,020 7588 0800
DORSEY & WHITNEY (EUROPE) LLP,BRN,Wellington HouseCB1 1BH,+44 (0) 1223 451 036
DOTCOM SOLICITORS,HO,354 High RoadN17 9HT,020 8880 9000
DOUBLE & MEGSON,HO,11 Market PlacePE6 8EA,1778341494
DOUBLE & MEGSON,BRN,4 West StreetPE10 9NE,01778 423376
DOUGLAS WEMYSS SOLICITORS LLP,HO,18 Friar LaneLE1 5RA,0116 2999 199
DOUGLAS WEMYSS SOLICITORS LLP,BRN,Dawson HouseLE11 3NW,01509 214216
DOWNIE & GADBAN,HO,100 High StreetGU34 1ER,01420 82879
DOWNS SOLICITORS LLP,HO,156 High StreetRH4 1BQ,01306 5022 40
DOWNS SOLICITORS LLP,BRN,Concept HouseRH4 1BQ,01306  880110
DOWNS SOLICITORS LLP,BRN,Constable CourtRH4 1BQ,01306 880110
DOWNS SOLICITORS LLP,BRN,The TannersGU7 3HU,01483 861848
DOWSE BAXTER SOLICITORS LIMITED,HO,79a High StreetSW19 5EG,0208 946 9110
DOYLE CLAYTON SOLICITORS LIMITED,HO,1 Crown CourtEC2V 6LR,0207 329 9090
DOYLE CLAYTON SOLICITORS LIMITED,BRN,Sovereign HouseRG1 8BT,0118 959 6839
DOYLE CLAYTON SOLICITORS LIMITED,BRN,Level 33E14 5LQ,0207 038 8051
DPNA SOLICITORS,HO,77 Ladywell RoadSE13 7JA,020 8690 9222
DRAYCOTT  BROWNE SOLICITORS,HO,12 Oxford CourtM2 3WQ,0161 228 2244
DREW JONES,HO,17 Queens RoadCV1 3EG,024 7655 5511
DRG SOLICITORS LLP,HO,Kenworthy BuildingsM3 2RF,0870 060 6075
DRUCES LLP,HO,Salisbury HouseEC2M 5PS,020 7638 9271
DRUMMONDS,HO,Windsor HouseCH1 1DF,01244 408300
DRYDENS LIMITED,HO,Shire HouseBD1 5HQ,01274 378 000
DTM LEGAL LLP,HO,Archway HouseCH1 3DR,01244 354800
DUANE  MORRIS,HO,10 Chiswell StreetEC1Y 4UQ,020 7786 2100
DUCHENNES,HO,61-63 St. Peters StreetMK40 2PR,01234 356678
DUDLEY CRAMP & CO,HO,42 High StreetME10 4PB,01795 420024
DUDMAN SHAW LTD,HO,The GalleryEX2 4AN,01392 209209
DUFFIELD HARRISON LLP,HO,Rathmore HouseEN11 8EX,01992 442911
DUFFIELD HARRISON LLP,BRN,27-29 Fore StreetSG14 1DJ,01992 587065
DUGDALE LAW LTD,HO,221 Grange RoadME7 2TL,01634 576 230
DUNCAN LEWIS (SOLICITORS) LTD,HO,Viking HouseHA1 2AX,0207 923 4020
DUNCAN LEWIS (SOLICITORS) LTD,BRN,1 Kingsland High StreetE8 2JS,0207 923 4020
DUNCAN LEWIS (SOLICITORS) LTD,BRN,Woburn HouseSW11 2PD,0207 923 4020
DUNCAN LEWIS (SOLICITORS) LTD,BRN,Bedford HeightsMK41 7PH,0207 923 4020
DUNCAN LEWIS (SOLICITORS) LTD,BRN,54 Goldhawk RoadW12 8HA,0208 7629030
DUNCAN LEWIS (SOLICITORS) LTD,BRN,1-5 Western RoadRM1 3LD,0207 923 4020
DUNCAN LEWIS (SOLICITORS) LTD,BRN,182 New Cross RoadSE14 5AA,2070147359
DUNDAS & WILSON LLP,HO,North West WingWC2B 4EZ,020 7240 2401
DUNHAM GUEST & LYONS,HO,29 Wolverhampton RoadWS11 1AP,01543 462121
DUNHAM SOLICITORS LLP,BRN,Unit 4DNN4 8BS,
DUNN & BAKER,HO,21 Southernhay EastEX1 1QQ,01392 285 000
DUNN SIMPSON & CO,HO,21 King SquareTA6 3DJ,01278 424272
DUNNE & GRAY,HO,Albert BuildingsWA15 8AB,0161 928 8877
DUTTON GREGORY LLP,HO,Trussell HouseSO23 8BT,01962 844333
DUTTON GREGORY LLP,BRN,Ambassador HouseSO15 2EY,02380 221344
DUTTON GREGORY LLP,BRN,23 Hinton RoadBH1 2EF,01202 315005
DUVAL VASSILIADES SOLICITORS,HO,85 Gracechurch StreetEC3V 0AA,020 7623 8580
DW SOLICITORS,HO,262a Wellingborough RoadNN1 4EJ,01604 624222
DWF LLP,HO,Centurion HouseM3 3AA,0161 603 5000
DWF LLP,BRN,5 St Paul's SquareL3 9AE,0151 907 3000
DWF LLP,BRN,Bridgewater PlaceLS11 5Dy,0113 261 6000
DWF LLP,BRN,6 Winckley SquarePR1 3JJ,01772 556677
DWF LLP,BRN,Capital HouseEC4N 7BL,0207 645 9500
DWFM BECKMAN,HO,33 Welbeck StreetW1G 8LX,020 7872 0023
DWT LEGAL LIMITED,HO,35-37 Worcester StreetDY10 1EW,0844 770 3799
DWYERS SOLICITORS,HO,176 Stamford Street CentralOL6 7LR,0161 308 3928
DYNE DREWETT LLP,HO,11 Cheap StreetDT9 3PU,01935 813 691
DYNE DREWETT LLP,BRN,65 High StreetBA4 5AH,01749 342 323
DYNE DREWETT LLP,BRN,Market PlaceBA9 9AB,
DZIMITROWICZ YORK,HO,6 Laud StreetCR0 1ST,020 8667 0340
E  X L  LAW FIRM SOLICITORS,HO,3 Brunswick StreetL2 0PQ,0151 236 4363
E D C LORD & CO,HO,Link HouseUB4 8JD,020 8848 9988
E D C LORD & CO,BRN,Units 4&5 Rossknoll HouseW13 0GY,020 8579 9292
E D C LORD & CO,BRN,1st Floor Chasegate HouseEN6 5DR,01707 659499
E G ARGHYRAKIS & CO,HO,11 Bouverie StreetEC4Y 8DP,0207 353 2302
E J C ALBUM SOLICITORS,HO,1 Harbour Exchange SquareE14 9GE,020 7971 5667
E J MOYLE,HO,15 Beach RoadBN17 5HZ,01903 725143
E J MOYLE,BRN,2a Broadmark ParadeBN16 2NE,01903 784447
E J WINTER & SON,HO,St Laurence HouseRG1 3EJ,0118 957 4424
E L MURPHY & CO,BRN,74 High StreetCR9 2UU,020 8680 2638
E M COLLINS & COMPANY,HO,2 High StreetHA5 5PW,020 8866 1820
E REX MAKIN & CO,HO,Leigh StreetL1 1HQ,0151 709 4491
E S N SERVICES LIMITED,HO,Six WaysB24 8AA,0121 377 7773
E S N SOLICITORS,HO,Six WaysB24 8AA,0121 377 7773
E&A LAW,HO,42 Brook StreetW1K 5DB,+44 203 178 7918
EAD SOLICITORS LLP,HO,Prospect HouseL3 4DB,0151 735 1000
EAD SOLICITORS LLP,BRN,Old SwanL13 5XE,0151 735 1000
EAD SOLICITORS LLP,BRN,125-131 Picton RoadL15 4LG,0151 735 1000
EAGLE PLACE NOTICES LIMITED,BRN,1 South QuayS2 5SY,
EAGLE PLACE SERVICES LIMITED,BRN,1 South QuayS2 5SY,
EAGLE PLACE TRUSTEES LIMITED,HO,Lacon HouseWC1X 8RW,
EAGLE PLACE TRUSTEES LIMITED,BRN,1 South QuayS2 5SY,
EASTLEYS,HO,The Manor OfficeTQ4 5DW,01803 559257
EASTLEYS,BRN,3 New RoadTQ5 8LZ,01803 852744
EASTLEYS,BRN,46 Fore StreetTQ9 5RP,01803 864888
EASTLEYS,BRN,Waterleat HouseTQ9 5XL,01803 847400
EATON RYAN & TAYLOR,HO,Lombard House 145B3 3LP,0121 236 1999
EATON SMITH LLP,HO,14 High StreetHD1 2HA,01484 821300
EATONS,HO,The Old LibraryBD1 3LH,01274 728327
EATONS,BRN,49-51 PegholmeLS21 3JP,0808 1440 633
EATONS,BRN,Aspect CourtLS1 2NL,0113 246 0444
EB LEGAL,HO,Astute HouseSK9 3HP,01625 544 797
EDDOWES PERRY AND OSBOURNE LIMITED,HO,46 High StreetB72 1UL,0121 686 9444
EDDOWES PERRY AND OSBOURNE LIMITED,BRN,44 High StreetB72 1UJ,0121 250 5047
EDDOWES PERRY AND OSBOURNE LIMITED,BRN,52 High StreetB72 1UQ,0121 686 9444
EDDOWES PERRY AND OSBOURNE LIMITED,BRN,26 Lichfield RoadB74 2NJ,0121 686 9666
EDDOWES WALDRON,HO,12 St. Peters ChurchyardDE1 1TZ,01332 345461
EDMONDSON HALL,HO,25 Exeter RoadCB8 8AR,01638 560556
EDRIDGES & DRUMMONDS,HO,Crossways ParadeCR2 8JJ,020 8651 1218
EDWARD D G LEWIS LIMITED,HO,Broadway HouseDA6 7BG,0208 301 7642
EDWARD HANDS & LEWIS,HO,3 Rectory PlaceLE11 1UW,01509 216161
EDWARD HARTE LLP,HO,6 Pavilion ParadeBN2 1RD,01273 662 750
EDWARD HAYES LLP,BRN,Temple Bar HouseEC4Y 1AA,020 7917 6197
EDWARD OLIVER & CO,HO,38-40 Crossbrook StreetEN8 8JQ,01992 633491
EDWARDS ANGELL PALMER & DODGE UK LLP,HO,1 Fetter LaneEC4A 1JB,020 7583 4055
EDWARDS DAVIES SOLICITORS,HO,Leonard HouseBR1 1RJ,0208 437 0900
EDWARDS DUTHIE,HO,9-15 York RoadIG1 3AD,020 8514 9000
EDWARDS DUTHIE,BRN,292-294 Plashet GroveE6 1EE,020 8514 9000
EDWARDS DUTHIE,BRN,517-519 Barking RoadE13 8PT,0208 471 8115
EDWARDS DUTHIE,BRN,585 Barking RoadE13 9EZ,020 8514 9000
EDWARDS DUTHIE,BRN,547-551 High Road LeytonstoneE11 4PB,
EDWARDS SOLICITORS,HO,Granary ChambersLE13 1AF,01664 566606
EDWIN COE LLP,HO,2 Stone BuildingsWC2A 3TH,020 7691 4000
EGOROV PUGINSKY AFANASIEV & PARTNERS LLP,HO,3 Gough SquareEC4A 3DE,0207 822 7060
ELBORNE MITCHELL,HO,One America SquareEC3N 2PR,020 7320 9000
ELC SOLICITORS,HO,Westgate HouseW5 1YY,020 8566 4045
ELLEN WINDSOR,HO,3 Birmingham RoadCV8 3DD,024 7641 4984
ELLICOTTS & CO,HO,Pond View HouseTN14 5PQ,01959 522 442
ELLIOT MATHER LLP,HO,The CourtyardS40 1PB,01246 231288
ELLIOT MATHER LLP,BRN,Westgate HouseNG18 5NR,01623 655666
ELLIOT MATHER LLP,BRN,Sherwood HouseDE4 3LY,01629 584885
ELLIOT MATHER LLP,BRN,12 Soresby StreetS40 1JN,01246 225445
ELLIOTT & CO,HO,83 Newhall StreetB3 1LP,0121 236 9690
ELLIS JONES,HO,Sandbourne HouseBH8 9RU,01202 525333
ELLIS JONES,BRN,4 Monmouth CourtBH24 1HE,01425 484848
ELLIS JONES,BRN,14a Haven RoadBH13 7LP,01202 709898
ELLIS JONES,BRN,99 Holdenhurst RoadBH8 8DY,01202 414000
ELLIS JONES,BRN,55 High StreetBH19 2LT,01929 422233
ELLIS TAYLOR LAW LLP,HO,44-45 Chancery LaneWC2A 1JB,0207 405 0206
ELLIS-FERMOR & NEGUS,BRN,35 Derby RoadNG10 1LU,0115 972 5222
ELLISONS,HO,Headgate CourtCO1 1NP,01206 764477
ELLISONS,BRN,London HouseCO12 3JU,01255 502428
ELLISONS,BRN,Estate HouseCO13 9AB,01255 851000
ELLISONS,BRN,Balkerne HouseCO3 3EL,01206 764477
ELLISONS,BRN,63-65 Station RoadCO15 1SD,01255 421248
ELLISTONS LLP,HO,51-53 The BroadwayHA7 4DJ,0208 420 7950
ELMHIRST PARKER LLP,HO,17-19 Regent StreetS70 2HP,01226 282238
ELMHIRST PARKER LLP,BRN,13 Finkle StreetYO8 4DT,01757 703602
ELMHIRST PARKER LLP,BRN,The CrossLS25 6BH,01977 682219
ELMHIRST PARKER LLP,BRN,Abbey YardYO8 4PX,01757 703895
ELS & COLE SOLICITORS,HO,118 High StreetSS6 7BY,01268 747006
ELS INTERNATIONAL LAWYERS LLP,HO,12 Burleigh StreetWC2E 7PX,+44 (0) 207 212 9000
ELSE SOLICITORS LLP,HO,First AvenueDE14 2WE,01283 526200
ELSE SOLICITORS LLP,BRN,37 - 39 Ludgate HillB3 1EH,0121 222 2302
ELSTON GERMAIN DAVIDSON,HO,1 Kentish BuildingsSE1 1NP,020 3195 7272
EMB SOLICITORS,HO,49 Kingfisher DriveME5 7NY,01634 313 002
EMMERSON LAW LIMITED,HO,Davidson HouseRG1 3EU,0118 9000 980
EMMERSONS SOLICITORS,HO,52 John StreetSR1 1QN,0191 567 6667
EMMERSONS SOLICITORS,BRN,EFER HouseNE3 1HA,0191 284 6989
EMMETTS SOLICITORS LIMITED,HO,54 Berry LanePR3 3JP,01772 785 213
EMPLOYMENT LAW SOLICITORS DIRECT,HO,52 BirchdaleBD16 4SE,01274 786056
EMPLOYMENT SOLICITORS LONDON LIMITED,HO,2 Devonshire SquareEC2M 4UJ,0207 426 0382
EMSLEYS,HO,Viscount CourtLS26 0GR,0113 2014900
EMSLEYS,BRN,63-65 Commercial StreetLS26 0QD,0113 282 4939
EMSLEYS,BRN,24 Bank StreetWF10 1JD,01977 550115
EMSLEYS,BRN,16 Cross HillsLS25 7JP,0113 232 0037
EMSLEYS,BRN,35 Austhorpe RoadLS15 8BA,0113 260 3115
EMSLEYS,BRN,Colton MillLS15 9JH,0113 232 1030
EMSLEYS,BRN,4c/6 Main StreetLS25 1EZ,0113 286 8746
EMSLEYS,BRN,4 Wolsey ParadeLS25 6BQ,01977 680088
EMW PICTON HOWELL LLP,HO,Procter HouseWC1V 6PG,0845 070 6000
EMW PICTON HOWELL LLP,BRN,Seebeck HouseMK5 8FR,0845 070 6000
ENERGY TRANSACT LLP,HO,Farringdon HurstGU34 3DH,0207 096 0116
ENGLAND PALMER,HO,376 City RoadEC1V 2QA,020 7278 2800
ENGLAND PALMER,BRN,276 High StreetGU1 3JL,01483 459 161
ENGLEHARTS,HO,Vallance HallBN3 2DE,01273 204411
ENOCH EVANS,HO,6-9 Hatherton RoadWS1 1XS,01922 720333
ENT-LAW,HO,Grange Farm Business ParkSO32 2HD,01329 834100
EQUILAW LLP,HO,Ellenborough HouseGL50 1YD,01242 224422
EQUITAS SOLICITORS LIMITED,HO,Ground FloorPR2 9WT,01772 655 196
ERIC BOWES & CO,HO,139 Stratford RoadB90 3AY,0121 744 3691
ERIC ROBINSON SOLICITORS,HO,18 West End RoadSO18 6BU,023 8042 5000
